"id","canton_id","date","total","created_at","updated_at"
"1452","0","2020-07-05","56","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1453","2","2020-07-06","0","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1454","3","2020-07-06","0","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1455","4","2020-07-06","46","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1456","5","2020-07-06","0","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1457","6","2020-07-06","1","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1458","7","2020-07-06","1","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1459","8","2020-07-06","7","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1460","9","2020-07-06","1","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1461","10","2020-07-06","13","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1462","11","2020-07-06","0","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1463","0","2020-07-06","69","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1464","2","2020-07-07","7","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1465","3","2020-07-07","1","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1466","4","2020-07-07","27","2020-10-27 09:02:07","2020-10-27 09:02:07"
"1467","5","2020-07-07","10","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1468","6","2020-07-07","2","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1469","7","2020-07-07","2","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1470","8","2020-07-07","10","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1471","9","2020-07-07","0","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1472","10","2020-07-07","63","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1473","11","2020-07-07","0","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1474","0","2020-07-07","122","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1475","2","2020-07-08","9","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1476","3","2020-07-08","0","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1477","4","2020-07-08","38","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1478","5","2020-07-08","10","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1479","6","2020-07-08","6","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1480","7","2020-07-08","5","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1481","8","2020-07-08","10","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1482","9","2020-07-08","0","2020-10-27 09:02:08","2020-10-27 09:02:08"
"1483","10","2020-07-08","38","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1484","11","2020-07-08","0","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1485","0","2020-07-08","116","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1486","2","2020-07-09","2","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1487","3","2020-07-09","0","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1488","4","2020-07-09","19","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1489","5","2020-07-09","19","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1490","6","2020-07-09","2","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1491","7","2020-07-09","4","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1492","8","2020-07-09","6","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1493","9","2020-07-09","0","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1494","10","2020-07-09","86","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1495","11","2020-07-09","0","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1496","0","2020-07-09","138","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1497","2","2020-07-10","4","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1498","3","2020-07-10","0","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1499","4","2020-07-10","65","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1500","5","2020-07-10","17","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1501","6","2020-07-10","7","2020-10-27 09:02:09","2020-10-27 09:02:09"
"1502","7","2020-07-10","6","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1503","8","2020-07-10","20","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1504","9","2020-07-10","2","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1505","10","2020-07-10","60","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1506","11","2020-07-10","0","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1507","0","2020-07-10","181","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1508","2","2020-07-11","6","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1509","3","2020-07-11","1","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1510","4","2020-07-11","73","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1511","5","2020-07-11","1","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1512","6","2020-07-11","1","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1513","7","2020-07-11","10","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1514","8","2020-07-11","11","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1515","9","2020-07-11","0","2020-10-27 09:02:10","2020-10-27 09:02:10"
"1516","10","2020-07-11","56","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1517","11","2020-07-11","0","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1518","0","2020-07-11","159","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1519","2","2020-07-12","8","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1520","3","2020-07-12","1","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1521","4","2020-07-12","47","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1522","5","2020-07-12","7","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1523","6","2020-07-12","2","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1524","7","2020-07-12","1","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1525","8","2020-07-12","9","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1526","9","2020-07-12","1","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1527","10","2020-07-12","19","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1528","11","2020-07-12","0","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1529","0","2020-07-12","95","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1530","2","2020-07-13","0","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1531","3","2020-07-13","2","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1532","4","2020-07-13","25","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1533","5","2020-07-13","21","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1534","6","2020-07-13","9","2020-10-27 09:02:11","2020-10-27 09:02:11"
"1535","7","2020-07-13","3","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1536","8","2020-07-13","1","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1537","9","2020-07-13","0","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1538","10","2020-07-13","76","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1539","11","2020-07-13","0","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1540","0","2020-07-13","137","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1541","2","2020-07-14","2","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1542","3","2020-07-14","0","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1543","4","2020-07-14","26","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1544","5","2020-07-14","33","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1545","6","2020-07-14","5","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1546","7","2020-07-14","1","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1547","8","2020-07-14","9","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1548","9","2020-07-14","1","2020-10-27 09:02:12","2020-10-27 09:02:12"
"1549","10","2020-07-14","36","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1550","11","2020-07-14","0","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1551","0","2020-07-14","113","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1552","2","2020-07-15","13","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1553","3","2020-07-15","0","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1554","4","2020-07-15","44","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1555","5","2020-07-15","22","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1556","6","2020-07-15","3","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1557","7","2020-07-15","4","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1558","8","2020-07-15","13","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1559","9","2020-07-15","6","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1560","10","2020-07-15","90","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1561","11","2020-07-15","0","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1562","0","2020-07-15","195","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1563","2","2020-07-16","2","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1564","3","2020-07-16","1","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1565","4","2020-07-16","16","2020-10-27 09:02:13","2020-10-27 09:02:13"
"1566","5","2020-07-16","28","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1567","6","2020-07-16","4","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1568","7","2020-07-16","4","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1569","8","2020-07-16","29","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1570","9","2020-07-16","4","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1571","10","2020-07-16","46","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1572","11","2020-07-16","1","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1573","0","2020-07-16","135","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1574","2","2020-07-17","1","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1575","3","2020-07-17","0","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1576","4","2020-07-17","28","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1577","5","2020-07-17","19","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1578","6","2020-07-17","4","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1579","7","2020-07-17","9","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1580","8","2020-07-17","17","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1581","9","2020-07-17","1","2020-10-27 09:02:14","2020-10-27 09:02:14"
"1582","10","2020-07-17","72","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1583","11","2020-07-17","1","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1584","0","2020-07-17","152","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1585","2","2020-07-18","6","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1586","3","2020-07-18","0","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1587","4","2020-07-18","29","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1588","5","2020-07-18","25","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1589","6","2020-07-18","10","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1590","7","2020-07-18","8","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1591","8","2020-07-18","20","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1592","9","2020-07-18","5","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1593","10","2020-07-18","70","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1594","11","2020-07-18","2","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1595","0","2020-07-18","175","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1596","2","2020-07-19","0","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1597","3","2020-07-19","0","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1598","4","2020-07-19","29","2020-10-27 09:02:15","2020-10-27 09:02:15"
"1599","5","2020-07-19","11","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1600","6","2020-07-19","1","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1601","7","2020-07-19","6","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1602","8","2020-07-19","6","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1603","9","2020-07-19","0","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1604","10","2020-07-19","59","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1605","11","2020-07-19","0","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1606","0","2020-07-19","112","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1607","2","2020-07-20","1","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1608","3","2020-07-20","1","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1609","4","2020-07-20","45","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1610","5","2020-07-20","5","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1611","6","2020-07-20","1","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1612","7","2020-07-20","5","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1613","8","2020-07-20","2","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1614","9","2020-07-20","0","2020-10-27 09:02:16","2020-10-27 09:02:16"
"1615","10","2020-07-20","56","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1616","11","2020-07-20","0","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1617","0","2020-07-20","116","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1618","2","2020-07-21","5","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1619","3","2020-07-21","0","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1620","4","2020-07-21","72","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1621","5","2020-07-21","16","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1622","6","2020-07-21","4","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1623","7","2020-07-21","6","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1624","8","2020-07-21","24","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1625","9","2020-07-21","7","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1626","10","2020-07-21","83","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1627","11","2020-07-21","1","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1628","0","2020-07-21","218","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1629","2","2020-07-22","12","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1630","3","2020-07-22","0","2020-10-27 09:02:17","2020-10-27 09:02:17"
"1631","4","2020-07-22","45","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1632","5","2020-07-22","28","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1633","6","2020-07-22","2","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1634","7","2020-07-22","12","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1635","8","2020-07-22","3","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1636","9","2020-07-22","2","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1637","10","2020-07-22","77","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1638","11","2020-07-22","1","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1639","0","2020-07-22","182","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1640","2","2020-07-23","5","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1641","3","2020-07-23","0","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1642","4","2020-07-23","51","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1643","5","2020-07-23","15","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1644","6","2020-07-23","6","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1645","7","2020-07-23","5","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1646","8","2020-07-23","18","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1647","9","2020-07-23","4","2020-10-27 09:02:18","2020-10-27 09:02:18"
"1648","10","2020-07-23","73","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1649","11","2020-07-23","4","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1650","0","2020-07-23","181","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1651","2","2020-07-24","0","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1652","3","2020-07-24","0","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1653","4","2020-07-24","44","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1654","5","2020-07-24","12","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1655","6","2020-07-24","3","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1656","7","2020-07-24","14","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1657","8","2020-07-24","12","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1658","9","2020-07-24","1","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1659","10","2020-07-24","79","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1660","11","2020-07-24","1","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1661","0","2020-07-24","166","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1662","2","2020-07-25","13","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1663","3","2020-07-25","0","2020-10-27 09:02:19","2020-10-27 09:02:19"
"1664","4","2020-07-25","54","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1665","5","2020-07-25","30","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1666","6","2020-07-25","4","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1667","7","2020-07-25","4","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1668","8","2020-07-25","11","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1669","9","2020-07-25","1","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1670","10","2020-07-25","55","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1671","11","2020-07-25","0","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1672","0","2020-07-25","172","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1673","2","2020-07-26","7","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1674","3","2020-07-26","0","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1675","4","2020-07-26","34","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1676","5","2020-07-26","3","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1677","6","2020-07-26","0","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1678","7","2020-07-26","5","2020-10-27 09:02:20","2020-10-27 09:02:20"
"1679","8","2020-07-26","3","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1680","9","2020-07-26","0","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1681","10","2020-07-26","74","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1682","11","2020-07-26","3","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1683","0","2020-07-26","129","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1684","2","2020-07-27","2","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1685","3","2020-07-27","0","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1686","4","2020-07-27","65","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1687","5","2020-07-27","21","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1688","6","2020-07-27","8","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1689","7","2020-07-27","8","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1690","8","2020-07-27","2","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1691","9","2020-07-27","0","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1692","10","2020-07-27","97","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1693","11","2020-07-27","0","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1694","0","2020-07-27","203","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1695","2","2020-07-28","1","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1696","3","2020-07-28","0","2020-10-27 09:02:21","2020-10-27 09:02:21"
"1697","4","2020-07-28","28","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1698","5","2020-07-28","21","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1699","6","2020-07-28","2","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1700","7","2020-07-28","21","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1701","8","2020-07-28","28","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1702","9","2020-07-28","3","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1703","10","2020-07-28","60","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1704","11","2020-07-28","1","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1705","0","2020-07-28","165","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1706","2","2020-07-29","2","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1707","3","2020-07-29","0","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1708","4","2020-07-29","68","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1709","5","2020-07-29","34","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1710","6","2020-07-29","4","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1711","7","2020-07-29","6","2020-10-27 09:02:22","2020-10-27 09:02:22"
"1712","8","2020-07-29","12","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1713","9","2020-07-29","0","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1714","10","2020-07-29","68","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1715","11","2020-07-29","0","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1716","0","2020-07-29","194","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1717","2","2020-07-30","14","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1718","3","2020-07-30","0","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1719","4","2020-07-30","73","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1720","5","2020-07-30","32","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1721","6","2020-07-30","3","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1722","7","2020-07-30","36","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1723","8","2020-07-30","12","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1724","9","2020-07-30","6","2020-10-27 09:02:23","2020-10-27 09:02:23"
"1725","10","2020-07-30","153","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1726","11","2020-07-30","3","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1727","0","2020-07-30","332","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1728","2","2020-07-31","13","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1729","3","2020-07-31","0","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1730","4","2020-07-31","49","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1731","5","2020-07-31","8","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1732","6","2020-07-31","1","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1733","7","2020-07-31","8","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1734","8","2020-07-31","22","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1735","9","2020-07-31","2","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1736","10","2020-07-31","67","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1737","11","2020-07-31","0","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1738","0","2020-07-31","170","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1739","2","2020-08-01","0","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1740","3","2020-08-01","0","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1741","4","2020-08-01","40","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1742","5","2020-08-01","11","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1743","6","2020-08-01","2","2020-10-27 09:02:24","2020-10-27 09:02:24"
"1744","7","2020-08-01","11","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1745","8","2020-08-01","2","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1746","9","2020-08-01","1","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1747","10","2020-08-01","39","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1748","11","2020-08-01","3","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1749","0","2020-08-01","109","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1750","2","2020-08-02","11","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1751","3","2020-08-02","0","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1752","4","2020-08-02","23","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1753","5","2020-08-02","3","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1754","6","2020-08-02","1","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1755","7","2020-08-02","5","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1756","8","2020-08-02","1","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1757","9","2020-08-02","0","2020-10-27 09:02:25","2020-10-27 09:02:25"
"1758","10","2020-08-02","67","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1759","11","2020-08-02","5","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1760","0","2020-08-02","116","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1761","2","2020-08-03","10","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1762","3","2020-08-03","0","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1763","4","2020-08-03","41","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1764","5","2020-08-03","40","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1765","6","2020-08-03","7","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1766","7","2020-08-03","10","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1767","8","2020-08-03","2","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1768","9","2020-08-03","2","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1769","10","2020-08-03","145","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1770","11","2020-08-03","0","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1771","0","2020-08-03","257","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1772","2","2020-08-04","10","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1773","3","2020-08-04","0","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1774","4","2020-08-04","23","2020-10-27 09:02:26","2020-10-27 09:02:26"
"1775","5","2020-08-04","29","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1776","6","2020-08-04","15","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1777","7","2020-08-04","42","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1778","8","2020-08-04","17","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1779","9","2020-08-04","2","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1780","10","2020-08-04","104","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1781","11","2020-08-04","4","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1782","0","2020-08-04","246","2020-10-27 09:02:27","2020-10-27 09:02:27"
"1783","2","2020-08-05","5","2020-10-27 09:02:27","2020-10-27 09:02:27"
